# ra                 dec                 x                  y                  raPlusErr             decPlusErr            raMinusErr            decMinusErr           xPlusErr            yPlusErr            xMinusErr           yMinusErr           flux               fluxPlusErr        fluxMinusErr       background             bgPlusErr             bgMinusErr            quality           
  29.945229144184825 -25.04925118661064  202.8844159901612  64.59408254174552  6.07177366784839E-4   5.500681581978029E-4  6.071773378977241E-4  5.500681313463929E-4  0.3300438496963354  0.3300438496963354  0.3300438496963354  0.3300438496963354  35.00244176695022  6.4179670164102    6.4179670164102    0.003025016898634465   0.0025663532984762016 0.0025663532984762016 5.453820762470722 
  29.9556246062691   -24.890589225172178 197.31643168384628 159.79672960251355 6.084061914108929E-4  5.518941990736437E-4  6.084061647548822E-4  5.51894201489489E-4   0.33113724162261293 0.33113724162261293 0.33113724162261293 0.33113724162261293 41.560585764015215 7.6456987389548825 7.6456987389548825 -0.009586775274510621  0.003398244576196183  0.003398244576196183  5.435812629166747 
  30.073405146494274 -24.89760162096007  133.21218442643342 155.6172070859556  6.203302921363729E-4  5.626778070926264E-4  6.203302920475551E-4  5.626778082579165E-4  0.337606688363163   0.337606688363163   0.337606688363163   0.337606688363163   29.059781091292752 5.450431365995429  5.450431365995429  -0.006284242788887034  0.0025555727874578002 0.0025555727874578002 5.331647926546356 
  30.115426935037444 -24.819267765254676 110.32798915852327 202.61409987594578 6.22274046531146E-4   5.647980643601613E-4  6.222740563543994E-4  5.64798080755935E-4   0.33887966768710504 0.33887966768710504 0.33887966768710504 0.33887966768710504 31.596913450357075 5.948639738887426  5.948639738887426  -6.884203755313531E-4  0.0029063996487619552 0.0029063996487619552 5.311619939563973 
  29.918400333613057 -25.0951807953379   217.43629836825315 37.02071133669675  6.236930083538539E-4  5.648177316039948E-4  6.236929715299766E-4  5.648176943644501E-4  0.33889566199069426 0.33889566199069426 0.33889566199069426 0.33889566199069426 45.369900358379184 8.542034675782126  8.542034675782126  -0.004851994982814157  0.0038327636065394414 0.0038327636065394414 5.311369255735903 
  30.111282642247218 -25.00570721894115  112.6157189547059  90.75096493632788  6.34140407960615E-4   5.746988951109699E-4  6.341404171479326E-4  5.746988745691795E-4  0.3448204991864839  0.3448204991864839  0.3448204991864839  0.3448204991864839  31.96600321570301  6.123629547687592  6.123629547687592  -0.004162525940563117  0.0028675457803663024 0.0028675457803663024 5.220107285518933 
  30.059996403427615 -25.059060026155127 140.4998940831698  58.741552981783556 6.359566271427752E-4  5.760930026461608E-4  6.359566237392755E-4  5.760929712224083E-4  0.3456583459147217  0.3456583459147217  0.3456583459147217  0.3456583459147217  40.16290935654191  7.712580452948863  7.712580452948863  -0.004142683392788459  0.003557729971870877  0.003557729971870877  5.207454184959048 
  29.93231096234989  -24.78864798074066  210.06894926315098 220.94958792551506 6.364067275264063E-4  5.777688319490437E-4  6.364066926209944E-4  5.777688553365579E-4  0.3466637592513342  0.3466637592513342  0.3466637592513342  0.3466637592513342  38.50371811697291  7.415468704214557  7.415468704214557  -4.6926657569692446E-4 0.0034699500970295136 0.0034699500970295136 5.1923512393882065
  29.9297339614424   -24.84328183058146  211.4379859111536  188.1676652218507  6.400428363377841E-4  5.808146698029759E-4  6.400428003878744E-4  5.808146821841831E-4  0.34849029378218255 0.34849029378218255 0.34849029378218255 0.34849029378218255 34.92321040780019  6.761333252685388  6.761333252685388  0.003032880531882831   0.003022636597773173  0.003022636597773173  5.165136682758507 
  30.14004113788943  -24.807620096807323 96.92011571447065  209.59742431830588 6.442537517159508E-4  5.848025995582873E-4  6.442537684705485E-4  5.848026195600653E-4  0.35088278554310925 0.35088278554310925 0.35088278554310925 0.35088278554310925 37.78042668850535  7.364722975262575  7.364722975262575  -0.008359155524088014  0.003173465116939972  0.003173465116939972  5.129918235269177 
  30.222406572431122 -25.011643801676332 52.19469993867005  87.14751456627602  6.521489582596018E-4  5.909922695757075E-4  6.521489967532546E-4  5.90992246564781E-4   0.3545978078652183  0.3545978078652183  0.3545978078652183  0.3545978078652183  41.09940239158224  8.096532218126937  8.096532218126937  0.007273039193619915   0.003941487796105949  0.003941487796105949  5.076173512848718 
  30.27065340013545  -24.91574719637141  25.87783191608454  144.6523342757751  6.548012293094985E-4  5.938606358668608E-4  6.548012807314763E-4  5.938606332307472E-4  0.3563184998248989  0.3563184998248989  0.3563184998248989  0.3563184998248989  41.61169566509361  8.237231652532984  8.237231652532984  -0.006936265260331196  0.0030814000992504904 0.0030814000992504904 5.051660244652442 
  29.90820423300242  -24.996846337322932 223.04834665975096 96.01534157519825  6.579580783032668E-4  5.963290826471734E-4  6.579580346297575E-4  5.963290624251272E-4  0.3577998848835781  0.3577998848835781  0.3577998848835781  0.3577998848835781  50.34404710955389  10.007274589097456 10.007274589097456 0.001645106899529377   0.004069043272564577  0.004069043272564577  5.030745050645638 
  30.07464657429475  -24.904604764296945 132.53657979957288 151.41531992415582 6.759760476029442E-4  6.131171523620083E-4  6.759760478374233E-4  6.131171521346346E-4  0.3678702915092356  0.3678702915092356  0.3678702915092356  0.3678702915092356  29.48928044203844  6.026794551451362  6.026794551451362  -0.003918443136949562  0.002600064001924064  0.002600064001924064  4.893028987513252 
  29.952187143082924 -24.940472258966423 199.16058865457305 129.86521496173097 6.833949507374371E-4  6.196669055853476E-4  6.833949161304531E-4  6.196668969487007E-4  0.3718011319487402  0.3718011319487402  0.3718011319487402  0.3718011319487402  31.556825667198872 6.518257502097748  6.518257502097748  -0.0017546765197757916 0.0028311763938459683 0.0028311763938459683 4.841297794240723 
  30.008213027075833 -24.805744225137964 168.71872323292516 210.72312560795282 6.874414066260215E-4  6.240143207456583E-4  6.874413877504537E-4  6.240143439555368E-4  0.37440993750055496 0.37440993750055496 0.37440993750055496 0.37440993750055496 37.78367999311251  7.859214035980584  7.859214035980584  -0.010601030108249166  0.0035521547820777676 0.0035521547820777676 4.8075647030521775
  29.957134601944706 -25.046967277578233 196.41414025407371 65.97030211501445  6.921388864213895E-4  6.270499786502626E-4  6.921388523721816E-4  6.270499442919686E-4  0.37623311143165555 0.37623311143165555 0.37623311143165555 0.37623311143165555 27.38105190477117  5.72314352911432   5.72314352911432   -1.4693355184026828E-4 0.0025361273960638605 0.0025361273960638605 4.784267905475454 
  29.98906072822965  -25.023597447973515 179.06848246805782 80.00519667001129  6.949557918289884E-4  6.297220194788622E-4  6.949557668924911E-4  6.297219904851659E-4  0.37783527265098366 0.37783527265098366 0.37783527265098366 0.37783527265098366 32.87364550710133  6.900457118449944  6.900457118449944  -0.004232229186099165  0.0029294992335687125 0.0029294992335687125 4.763980841096186 
  30.08590736856154  -24.925458719277714 126.40950059239496 138.90265417088574 7.035700807094258E-4  6.380373115568716E-4  7.035700843580628E-4  6.380373061318778E-4  0.3828224494403925  0.3828224494403925  0.3828224494403925  0.3828224494403925  29.30451479368147  6.2324589627675575 6.2324589627675575 -0.00596575594852897   0.0027878628119064894 0.0027878628119064894 4.701918611698109 
  30.11506709772331  -24.879501727401777 110.53491269699713 166.47374031667968 7.04407851454647E-4   6.390350723073368E-4  7.044078639282247E-4  6.390350782972121E-4  0.3834212126689213  0.3834212126689213  0.3834212126689213  0.3834212126689213  29.236813929253852 6.2277859174068695 6.2277859174068695 -0.002641030504257252  0.0026079466102997273 0.0026079466102997273 4.694575940309056 
  30.206200556463852 -24.909022112508087 60.94658467785343  148.72984737606112 7.055280848895507E-4  6.398996644847443E-4  7.055281250387679E-4  6.398996631205023E-4  0.383940826877551   0.383940826877551   0.383940826877551   0.383940826877551   32.5237063480419   6.937321504662422  6.937321504662422  -0.008621616796948292  0.002841135598286826  0.002841135598286826  4.688222439479477 
  30.077319135103703 -24.882790933457844 131.08181690042738 164.5035956078896  7.058076809443037E-4  6.402878164415426E-4  7.058076820030124E-4  6.402878216462682E-4  0.3841727429900826  0.3841727429900826  0.3841727429900826  0.3841727429900826  27.292054900319798 5.8249242182743775 5.8249242182743775 0.004923436909766321   0.002603755047561219  0.002603755047561219  4.685392269086896 
  30.05863832500259  -24.96842887639977  141.24410116156568 113.12037724805862 7.081301843285814E-4  6.419483198953913E-4  7.081301796887374E-4  6.419483036417262E-4  0.38516949320200333 0.38516949320200333 0.38516949320200333 0.38516949320200333 29.153606395721688 6.238377666918363  6.238377666918363  -0.001427337667543839  0.002829107276369221  0.002829107276369221  4.673267306389772 
  30.139892224699516 -24.890124183152068 97.02526624709768  160.09493676140752 7.22436758870515E-4   6.553347051720948E-4  7.224367798919218E-4  6.553347087105976E-4  0.3932011076723378  0.3932011076723378  0.3932011076723378  0.3932011076723378  27.108360874526706 5.921687512804165  5.921687512804165  -0.003452857366757041  0.002595162969097348  0.002595162969097348  4.577810094827137 
  29.890847076580524 -24.827996975087768 232.62343989557812 197.3132363216768  7.231531373470546E-4  6.563159811854291E-4  7.231530790541285E-4  6.563160009918079E-4  0.3937922883200418  0.3937922883200418  0.3937922883200418  0.3937922883200418  28.694998327603997 6.27770503042734   6.27770503042734   -0.004573374411080746  0.002785832844032969  0.002785832844032969  4.570937657714487 
  30.259587498544537 -24.819166573730183 31.820341021536585 202.60941255640654 7.275446464731772E-4  6.603486789060753E-4  7.275447063896934E-4  6.603487012952769E-4  0.3962121582016488  0.3962121582016488  0.3962121582016488  0.3962121582016488  38.275673733337854 8.425159609172768  8.425159609172768  0.009064530166284735   0.0034022007911741073 0.0034022007911741073 4.543020608377054 
  30.1871533325762   -24.83739582382553  71.27606001986686  191.71505556130768 7.349893023906873E-4  6.670060137921041E-4  7.349893396906282E-4  6.670060317119919E-4  0.4002049317603098  0.4002049317603098  0.4002049317603098  0.4002049317603098  31.976142625587567 7.1094499874632024 7.1094499874632024 -0.0067063257819646145 0.0029506949484397016 0.0029506949484397016 4.497695698257146 
  30.23640175533642  -24.967360953227445 44.55324768245759  113.70861545329744 7.407872762072998E-4  6.715613530126063E-4  7.407873305709245E-4  6.715613354799643E-4  0.40293892780153634 0.40293892780153634 0.40293892780153634 0.40293892780153634 27.736785800620613 6.209017072869546  6.209017072869546  -0.0029041294687696634 0.0023479995937978086 0.0023479995937978086 4.467178214377471 
  29.950906806899834 -25.019616179516195 199.81426713688063 82.378073538476    7.482604199466891E-4  6.780458291970604E-4  7.482603780246677E-4  6.780457966897302E-4  0.4068300906870032  0.4068300906870032  0.4068300906870032  0.4068300906870032  31.43326983303294  7.104444453757996  7.104444453757996  0.0010303427587456128  0.003086367846548199  0.003086367846548199  4.424451487745234 
  30.207624496333253 -24.933803132073976 60.186317023880115 133.8604495431462  7.556208434955636E-4  6.851950146824493E-4  7.556208900503236E-4  6.851950060315914E-4  0.41111824173395917 0.41111824173395917 0.41111824173395917 0.41111824173395917 32.920196204369546 7.518940656155595  7.518940656155595  -0.00837827094037356   0.0031272516716288395 0.0031272516716288395 4.378302437780047 
  30.273910423288022 -24.89967182952148  24.091298722874193 154.29500583460387 7.573087071897078E-4  6.869176325885462E-4  7.573087771106657E-4  6.869176336792293E-4  0.41215309574326303 0.41215309574326303 0.41215309574326303 0.41215309574326303 41.15590683891113  9.423630228767749  9.423630228767749  -0.00638265529190803   0.0034709167403720828 0.0034709167403720828 4.36730918338386  
  30.04551352810358  -25.001145958240695 148.37892239889604 93.48894437017049  7.607952042860688E-4  6.895072670971558E-4  7.607951943064961E-4  6.895072388495294E-4  0.41370560058135875 0.41370560058135875 0.41370560058135875 0.41370560058135875 30.59974766707713  7.032937214582614  7.032937214582614  0.002340204055000834   0.0029276668952998297 0.0029276668952998297 4.350920068450112 
  30.11987200865779  -24.836296622441942 107.91073920755322 192.39598771091477 7.667490664680088E-4  6.958333554969443E-4  7.667490829774692E-4  6.958333753566137E-4  0.4175007308838131  0.4175007308838131  0.4175007308838131  0.4175007308838131  27.58273025674052  6.397672245534743  6.397672245534743  -0.0030694660819144248 0.0028413227587089276 0.0028413227587089276 4.3113696979384795
  29.891689209506932 -24.88531758452147  232.11882771129623 162.92134588589113 7.708889112620909E-4  6.99316161298924E-4   7.708888453201723E-4  6.993161667239178E-4  0.41959186062100756 0.41959186062100756 0.41959186062100756 0.41959186062100756 24.95160930406922  5.816384540769413  5.816384540769413  0.0031760381859340715  0.0028066398465820415 0.0028066398465820415 4.289883024269322 
  30.09385242285596  -24.89417880579762  122.08371730854991 157.67009222040235 7.739627930014592E-4  7.020514504638697E-4  7.73962800312944E-4   7.020514533095934E-4  0.4212309084250756  0.4212309084250756  0.4212309084250756  0.4212309084250756  26.345217586700794 6.165233298169152  6.165233298169152  -0.0013045573364831608 0.002655536749834306  0.002655536749834306  4.2731906989674435
  30.047624612773753 -24.887462091960348 147.24407524975155 161.69955602454093 7.745853671003999E-4  7.026543954395947E-4  7.745853575293893E-4  7.026544002926016E-4  0.4215927162907691  0.4215927162907691  0.4215927162907691  0.4215927162907691  23.94794176248135  5.609043231788712  5.609043231788712  -0.0016609750026745382 0.002532705236148901  0.002532705236148901  4.269523477151807 
  30.268736501039402 -24.969558884909752 26.96719334657663  112.36668579512488 7.786917252516901E-4  7.05912054012714E-4   7.78691797268749E-4   7.059120339469871E-4  0.42355023873560343 0.42355023873560343 0.42355023873560343 0.42355023873560343 30.91574595586778  7.27465087794427   7.27465087794427   -0.004269688096264622  0.003202625371204091  0.003202625371204091  4.249791017408138 
  30.12555718309381  -25.00660760175852  104.85399274441902 90.20817793195604  7.847630806665506E-4  7.111977528744262E-4  7.847631000785782E-4  7.111977211380349E-4  0.4267201947813456  0.4267201947813456  0.4267201947813456  0.4267201947813456  26.60872657415389  6.308044992560438  6.308044992560438  -0.0068362585172088725 0.0027834981383837096 0.0027834981383837096 4.218220796702561 
  30.11637888886748  -24.937787336584154 109.83182740241229 131.5021454632559  7.888210546447283E-4  7.15276269545484E-4   7.888210707953647E-4  7.152762588837902E-4  0.42916602960801287 0.42916602960801287 0.42916602960801287 0.42916602960801287 26.286289195231888 6.267323537248852  6.267323537248852  5.033970656657923E-4   0.002795708322889886  0.002795708322889886  4.194180983158674 
  30.013515610878066 -25.067018003452308 165.7612604558113  53.959810604079    7.928943510293607E-4  7.182113031127813E-4  7.928943279402745E-4  7.182112517511996E-4  0.43093050925593035 0.43093050925593035 0.43093050925593035 0.43093050925593035 29.00015293953966  6.942805930410106  6.942805930410106  -0.004545323924905093  0.0031156974551983818 0.0031156974551983818 4.177007571609688 
  30.246652254890716 -24.930405600234245 38.9494956558832   135.87501720348573 7.946292628489005E-4  7.205887204762007E-4  7.946293293414897E-4  7.20588711960346E-4   0.43235529178642135 0.43235529178642135 0.43235529178642135 0.43235529178642135 26.818836111761698 6.44181428470848   6.44181428470848   -0.009286303286867645  0.003191408167673076  0.003191408167673076  4.163242671466641 
  30.070924574721744 -24.98392890535162  134.5611106221407  103.82078868167909 7.961125034867678E-4  7.21616609716591E-4   7.961125023854265E-4  7.216165842400812E-4  0.432970809163507   0.432970809163507   0.432970809163507   0.432970809163507   30.933443169346187 7.440709955137699  7.440709955137699  -0.010428145912369137  0.002828727174051632  0.002828727174051632  4.157324147272682 
  30.02403761787582  -25.12478775542971  160.02997627335372 19.299884293771385 8.002703419123236E-4  7.24547771948636E-4   8.002703224896379E-4  7.245477012141066E-4  0.4347352830056989  0.4347352830056989  0.4347352830056989  0.4347352830056989  31.647423215150525 7.643473048801302  7.643473048801302  0.00100934685683272    0.0036826730239175338 0.0036826730239175338 4.1404506842754785
  30.183054067923358 -25.02970578235301  73.6007807018671   76.33062675848203  8.13202964518922E-4   7.368332554094081E-4  8.132030085370445E-4  7.368332137112077E-4  0.4421028851979114  0.4421028851979114  0.4421028851979114  0.4421028851979114  33.62590326994715  8.25894936279583   8.25894936279583   -0.0018802618953140152 0.003699125563166938  0.003699125563166938  4.071450470615801 
  30.12668471564208  -24.92837138686833  104.22264264043153 137.14974866992318 8.163127084479527E-4  7.402614796880869E-4  8.163127299170014E-4  7.40261471435133E-4   0.44415715741522477 0.44415715741522477 0.44415715741522477 0.44415715741522477 27.116665360949522 6.691145002945355  6.691145002945355  -0.007395673343211781  0.002757935532392378  0.002757935532392378  4.052619596349073 
  30.16332088934879  -24.901586184368735 84.27825548573242  153.2104419062703  8.161664434886973E-4  7.402901328426026E-4  8.161664798151946E-4  7.402901335176182E-4  0.444174622717767   0.444174622717767   0.444174622717767   0.444174622717767   22.959330662745092 5.665528908321834  5.665528908321834  0.002032192087920322   0.002535367877940417  0.002535367877940417  4.052460244094985 
